gid,mmsi,imo,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,longitude,latitude,sog,cog,rot,heading,nav_status,nav_status_code,source,ts_pos_utc,ts_static_utc,ts_insert_utc,dt_pos_utc,dt_static_utc,dt_insert_utc,vessel_type_main,vessel_type_sub,message_type,eeid,geom,dest_code,dept_code,etd
91692,441698000.0,9489223,CH CLARE,DSQT5,Cargo,70,,A,178,28,South Korea,441,SEMMA,05311600,7.2,13.0145,55.63633333333333,0.0,137.0,0.0,354.0,Moored,5,T-AIS,20220602084039,20220602083712,20220602084046,2022-06-02 08:40:39,2022-06-02 08:37:12,2022-06-02 08:40:46,Bulk Carrier,,3,4.81686652797346e+18,0101000020E61000008195438B6C072A40BB02E45E73D14B40,SEMMA,CNSTN,5301030
